scooter_id,timestamp,lat,lon,battery,ride_status
SCOOTER_050,2023-01-02T16:42:30,48.872276,2.370081,21.52,idle
SCOOTER_017,2023-01-02T16:42:45,48.890782,2.381767,87.41,stop
SCOOTER_020,2023-01-02T16:43:00,48.875687,2.345402,34.36,idle
SCOOTER_007,2023-01-02T16:43:15,48.896322,2.366346,79.1,stop
SCOOTER_042,2023-01-02T16:43:30,48.887929,2.351436,10.39,stop
SCOOTER_035,2023-01-02T16:43:45,48.85001,2.36927,98.71,start
SCOOTER_013,2023-01-02T16:44:00,48.878112,2.371822,91.17,stop
SCOOTER_049,2023-01-02T16:44:15,48.897516,2.343042,34.08,stop
SCOOTER_048,2023-01-02T16:44:30,48.890219,2.348792,20.89,stop
SCOOTER_005,2023-01-02T16:44:45,48.866132,2.352632,53.7,idle
SCOOTER_005,2023-01-02T16:45:00,48.855401,2.36159,34.73,start
SCOOTER_008,2023-01-02T16:45:15,48.883537,2.350361,74.89,start
SCOOTER_041,2023-01-02T16:45:30,48.87814,2.363121,39.3,start
SCOOTER_026,2023-01-02T16:45:45,48.86264,2.374287,37.34,stop
SCOOTER_025,2023-01-02T16:46:00,48.88576,2.387687,79.16,start
SCOOTER_012,2023-01-02T16:46:15,48.889798,2.38698,69.89,idle
SCOOTER_036,2023-01-02T16:46:30,48.860711,2.372736,46.77,start
SCOOTER_032,2023-01-02T16:46:45,48.871795,2.373176,35.97,idle
SCOOTER_044,2023-01-02T16:47:00,48.870665,2.367616,84.26,idle
SCOOTER_032,2023-01-02T16:47:15,48.865962,2.376938,76.67,stop
SCOOTER_046,2023-01-02T16:47:30,48.887793,2.358379,17.97,idle
SCOOTER_013,2023-01-02T16:47:45,48.864286,2.341091,18.72,start
SCOOTER_028,2023-01-02T16:48:00,48.885814,2.358794,31.79,start
SCOOTER_036,2023-01-02T16:48:15,48.892265,2.346837,25.09,stop
SCOOTER_001,2023-01-02T16:48:30,48.851545,2.345699,67.53,stop
SCOOTER_039,2023-01-02T16:48:45,48.898715,2.36747,54.28,start
SCOOTER_050,2023-01-02T16:49:00,48.859874,2.353936,40.74,idle
SCOOTER_044,2023-01-02T16:49:15,48.858414,2.349121,38.28,start
SCOOTER_002,2023-01-02T16:49:30,48.864888,2.38359,39.07,start
SCOOTER_047,2023-01-02T16:49:45,48.865989,2.362786,82.21,start
SCOOTER_011,2023-01-02T16:50:00,48.893253,2.388204,87.37,start
SCOOTER_028,2023-01-02T16:50:15,48.870357,2.370628,90.24,stop
SCOOTER_050,2023-01-02T16:50:30,48.897415,2.365575,48.43,start
SCOOTER_007,2023-01-02T16:50:45,48.88562,2.363468,46.75,stop
SCOOTER_041,2023-01-02T16:51:00,48.874437,2.355,37.91,idle
SCOOTER_047,2023-01-02T16:51:15,48.859677,2.364979,51.96,start
SCOOTER_039,2023-01-02T16:51:30,48.880929,2.366218,31.15,start
SCOOTER_032,2023-01-02T16:51:45,48.895599,2.371171,49.58,stop
SCOOTER_022,2023-01-02T16:52:00,48.867113,2.377374,81.98,idle
SCOOTER_004,2023-01-02T16:52:15,48.89594,2.351889,70.73,stop
SCOOTER_040,2023-01-02T16:52:30,48.897388,2.385765,20.99,idle
SCOOTER_006,2023-01-02T16:52:45,48.865865,2.355108,76.36,idle
SCOOTER_004,2023-01-02T16:53:00,48.86529,2.380754,12.46,stop
SCOOTER_036,2023-01-02T16:53:15,48.869509,2.350317,62.78,idle
SCOOTER_007,2023-01-02T16:53:30,48.861622,2.386556,76.04,idle
SCOOTER_003,2023-01-02T16:53:45,48.880649,2.376187,85.21,idle
SCOOTER_002,2023-01-02T16:54:00,48.86919,2.35722,10.13,start
SCOOTER_004,2023-01-02T16:54:15,48.870584,2.355623,42.57,start
SCOOTER_022,2023-01-02T16:54:30,48.871058,2.38742,84.18,start
SCOOTER_007,2023-01-02T16:54:45,48.886962,2.385062,79.41,stop
SCOOTER_033,2023-01-02T16:55:00,48.852792,2.358344,69.32,idle
SCOOTER_015,2023-01-02T16:55:15,48.854004,2.358751,65.45,stop
SCOOTER_018,2023-01-02T16:55:30,48.868879,2.362364,74.41,stop
SCOOTER_043,2023-01-02T16:55:45,48.89563,2.387172,29.19,stop
SCOOTER_027,2023-01-02T16:56:00,48.866823,2.378947,46.99,idle
SCOOTER_039,2023-01-02T16:56:15,48.896045,2.370414,77.54,idle
SCOOTER_001,2023-01-02T16:56:30,48.864807,2.364313,98.04,start
SCOOTER_032,2023-01-02T16:56:45,48.890098,2.356987,20.34,start
SCOOTER_048,2023-01-02T16:57:00,48.869519,2.366686,65.33,stop
SCOOTER_050,2023-01-02T16:57:15,48.884675,2.364593,32.64,stop
SCOOTER_042,2023-01-02T16:57:30,48.858784,2.387739,26.01,start
SCOOTER_026,2023-01-02T16:57:45,48.861633,2.349491,19.1,stop
SCOOTER_047,2023-01-02T16:58:00,48.856001,2.361143,82.54,idle
SCOOTER_042,2023-01-02T16:58:15,48.896616,2.350707,24.35,stop
SCOOTER_003,2023-01-02T16:58:30,48.891259,2.343293,29.99,stop
SCOOTER_032,2023-01-02T16:58:45,48.887859,2.368742,80.05,stop
SCOOTER_037,2023-01-02T16:59:00,48.890274,2.362567,50.31,idle
SCOOTER_032,2023-01-02T16:59:15,48.869137,2.355745,95.7,idle
SCOOTER_004,2023-01-02T16:59:30,48.882225,2.358279,93.72,idle
SCOOTER_004,2023-01-02T16:59:45,48.899241,2.366864,33.72,stop
SCOOTER_050,2023-01-02T17:00:00,48.855998,2.351388,42.14,stop
SCOOTER_003,2023-01-02T17:00:15,48.864219,2.341981,36.91,start
SCOOTER_046,2023-01-02T17:00:30,48.878651,2.341678,93.09,stop
SCOOTER_027,2023-01-02T17:00:45,48.860577,2.377189,64.5,stop
SCOOTER_014,2023-01-02T17:01:00,48.874807,2.372619,73.68,stop
SCOOTER_050,2023-01-02T17:01:15,48.892998,2.345116,30.32,stop
SCOOTER_004,2023-01-02T17:01:30,48.862566,2.371903,96.08,stop
SCOOTER_038,2023-01-02T17:01:45,48.865084,2.366088,22.98,idle
SCOOTER_026,2023-01-02T17:02:00,48.883585,2.361273,97.36,idle
SCOOTER_027,2023-01-02T17:02:15,48.869418,2.355418,90.68,idle
SCOOTER_045,2023-01-02T17:02:30,48.890696,2.346042,76.06,stop
SCOOTER_029,2023-01-02T17:02:45,48.870269,2.349991,70.32,idle
SCOOTER_005,2023-01-02T17:03:00,48.887185,2.36927,35.8,start
SCOOTER_029,2023-01-02T17:03:15,48.878441,2.377985,21.26,idle
SCOOTER_013,2023-01-02T17:03:30,48.876464,2.340631,30.97,start
SCOOTER_025,2023-01-02T17:03:45,48.851566,2.349101,27.32,stop
SCOOTER_011,2023-01-02T17:04:00,48.864855,2.365946,76.29,idle
SCOOTER_047,2023-01-02T17:04:15,48.885423,2.344843,23.24,idle
SCOOTER_033,2023-01-02T17:04:30,48.881194,2.342986,98.57,stop
SCOOTER_010,2023-01-02T17:04:45,48.860701,2.389958,90.93,stop
SCOOTER_034,2023-01-02T17:05:00,48.885231,2.355518,44.44,start
SCOOTER_045,2023-01-02T17:05:15,48.881016,2.366496,48.87,stop
SCOOTER_003,2023-01-02T17:05:30,48.854218,2.38077,90.49,stop
SCOOTER_034,2023-01-02T17:05:45,48.855703,2.357282,11.18,start
SCOOTER_013,2023-01-02T17:06:00,48.863562,2.350507,60.35,stop
SCOOTER_027,2023-01-02T17:06:15,48.850148,2.361861,69.73,stop
SCOOTER_010,2023-01-02T17:06:30,48.865308,2.341281,48.21,start
SCOOTER_014,2023-01-02T17:06:45,48.888133,2.37163,49.81,stop
SCOOTER_008,2023-01-02T17:07:00,48.855589,2.381389,10.26,start
SCOOTER_033,2023-01-02T17:07:15,48.899293,2.368918,89.19,start
SCOOTER_038,2023-01-02T17:07:30,48.898535,2.353765,38.38,idle
SCOOTER_024,2023-01-02T17:07:45,48.885641,2.379005,72.49,start
SCOOTER_048,2023-01-02T17:08:00,48.852362,2.369181,97.45,idle
SCOOTER_049,2023-01-02T17:08:15,48.855013,2.36424,96.88,stop
SCOOTER_047,2023-01-02T17:08:30,48.86633,2.382586,91.2,idle
SCOOTER_043,2023-01-02T17:08:45,48.889179,2.353834,31.54,stop
SCOOTER_044,2023-01-02T17:09:00,48.885369,2.381994,65.2,idle
SCOOTER_041,2023-01-02T17:09:15,48.876051,2.35482,99.37,idle
SCOOTER_010,2023-01-02T17:09:30,48.862783,2.351748,60.47,start
SCOOTER_023,2023-01-02T17:09:45,48.852013,2.368619,43.18,start
SCOOTER_041,2023-01-02T17:10:00,48.850629,2.354727,98.8,idle
SCOOTER_021,2023-01-02T17:10:15,48.855914,2.387383,73.21,idle
SCOOTER_015,2023-01-02T17:10:30,48.888509,2.369409,31.84,idle
SCOOTER_041,2023-01-02T17:10:45,48.870322,2.348658,18.84,stop
SCOOTER_019,2023-01-02T17:11:00,48.872163,2.379357,70.0,stop
SCOOTER_021,2023-01-02T17:11:15,48.876634,2.346973,53.59,stop
SCOOTER_025,2023-01-02T17:11:30,48.878648,2.355829,70.14,stop
SCOOTER_013,2023-01-02T17:11:45,48.890596,2.386661,10.33,stop
SCOOTER_022,2023-01-02T17:12:00,48.861341,2.370901,27.3,start
SCOOTER_002,2023-01-02T17:12:15,48.868256,2.341461,88.83,stop
SCOOTER_032,2023-01-02T17:12:30,48.889254,2.353364,79.59,stop
SCOOTER_021,2023-01-02T17:12:45,48.893207,2.37148,57.75,idle
SCOOTER_018,2023-01-02T17:13:00,48.881229,2.347874,35.15,stop
SCOOTER_050,2023-01-02T17:13:15,48.892261,2.348513,19.62,idle
SCOOTER_010,2023-01-02T17:13:30,48.889,2.371995,95.3,start
SCOOTER_046,2023-01-02T17:13:45,48.897493,2.35822,92.67,stop
SCOOTER_046,2023-01-02T17:14:00,48.88746,2.358289,54.94,idle
SCOOTER_002,2023-01-02T17:14:15,48.895924,2.345176,98.03,start
SCOOTER_048,2023-01-02T17:14:30,48.854001,2.357548,19.25,stop
SCOOTER_047,2023-01-02T17:14:45,48.892154,2.35343,36.25,stop
SCOOTER_039,2023-01-02T17:15:00,48.889902,2.376765,65.63,idle
SCOOTER_009,2023-01-02T17:15:15,48.892193,2.359873,77.29,stop
SCOOTER_033,2023-01-02T17:15:30,48.879294,2.376273,31.93,stop
SCOOTER_016,2023-01-02T17:15:45,48.889325,2.359808,73.95,stop
SCOOTER_007,2023-01-02T17:16:00,48.876944,2.379467,27.27,start
SCOOTER_046,2023-01-02T17:16:15,48.854954,2.379697,69.69,stop
SCOOTER_009,2023-01-02T17:16:30,48.898395,2.380298,22.97,idle
SCOOTER_050,2023-01-02T17:16:45,48.879266,2.350285,98.35,idle
SCOOTER_044,2023-01-02T17:17:00,48.861885,2.357955,58.04,stop
SCOOTER_016,2023-01-02T17:17:15,48.884145,2.345364,45.65,stop
SCOOTER_013,2023-01-02T17:17:30,48.891946,2.343584,10.12,idle
SCOOTER_007,2023-01-02T17:17:45,48.896006,2.350351,67.3,stop
SCOOTER_005,2023-01-02T17:18:00,48.867167,2.365301,53.25,idle
SCOOTER_006,2023-01-02T17:18:15,48.885384,2.340318,99.3,start
SCOOTER_047,2023-01-02T17:18:30,48.85121,2.377772,22.86,idle
SCOOTER_039,2023-01-02T17:18:45,48.888495,2.385959,29.06,start
SCOOTER_001,2023-01-02T17:19:00,48.875244,2.341069,58.51,idle
SCOOTER_003,2023-01-02T17:19:15,48.885842,2.383267,63.61,start
SCOOTER_049,2023-01-02T17:19:30,48.857289,2.371017,22.26,start
SCOOTER_040,2023-01-02T17:19:45,48.870325,2.352646,18.48,stop
SCOOTER_022,2023-01-02T17:20:00,48.854504,2.366373,71.27,idle
SCOOTER_011,2023-01-02T17:20:15,48.856503,2.354383,29.56,stop
SCOOTER_002,2023-01-02T17:20:30,48.867,2.37001,93.91,idle
SCOOTER_027,2023-01-02T17:20:45,48.864603,2.3894,64.01,start
SCOOTER_030,2023-01-02T17:21:00,48.895883,2.360933,28.73,start
SCOOTER_013,2023-01-02T17:21:15,48.895702,2.347949,20.78,stop
SCOOTER_009,2023-01-02T17:21:30,48.856141,2.388269,84.15,start
SCOOTER_002,2023-01-02T17:21:45,48.864234,2.360034,69.99,idle
SCOOTER_005,2023-01-02T17:22:00,48.865433,2.387487,70.57,start
SCOOTER_018,2023-01-02T17:22:15,48.856525,2.36841,31.93,start
SCOOTER_044,2023-01-02T17:22:30,48.89391,2.374639,54.61,idle
SCOOTER_038,2023-01-02T17:22:45,48.875123,2.369586,51.42,stop
SCOOTER_019,2023-01-02T17:23:00,48.860317,2.383928,34.26,start
SCOOTER_031,2023-01-02T17:23:15,48.898859,2.35105,50.22,idle
SCOOTER_018,2023-01-02T17:23:30,48.868301,2.352764,98.11,start
SCOOTER_038,2023-01-02T17:23:45,48.897361,2.356218,83.53,start
SCOOTER_020,2023-01-02T17:24:00,48.877859,2.386353,12.21,idle
SCOOTER_029,2023-01-02T17:24:15,48.88336,2.364324,88.01,start
SCOOTER_027,2023-01-02T17:24:30,48.85074,2.367858,60.79,idle
SCOOTER_017,2023-01-02T17:24:45,48.874867,2.351648,45.41,idle
SCOOTER_031,2023-01-02T17:25:00,48.886083,2.355334,66.05,start
SCOOTER_032,2023-01-02T17:25:15,48.884594,2.388008,83.0,idle
SCOOTER_032,2023-01-02T17:25:30,48.862761,2.362379,69.29,stop
SCOOTER_006,2023-01-02T17:25:45,48.869457,2.355591,54.45,start
SCOOTER_032,2023-01-02T17:26:00,48.87211,2.389074,54.75,start
SCOOTER_038,2023-01-02T17:26:15,48.866777,2.360069,23.39,stop
SCOOTER_031,2023-01-02T17:26:30,48.856634,2.3731,77.31,stop
SCOOTER_015,2023-01-02T17:26:45,48.882906,2.386057,84.58,idle
SCOOTER_004,2023-01-02T17:27:00,48.895498,2.386932,90.81,stop
SCOOTER_043,2023-01-02T17:27:15,48.874958,2.365611,21.82,stop
SCOOTER_032,2023-01-02T17:27:30,48.867042,2.361092,46.94,idle
SCOOTER_032,2023-01-02T17:27:45,48.858894,2.347741,49.14,idle
SCOOTER_032,2023-01-02T17:28:00,48.879895,2.389248,13.63,idle
SCOOTER_018,2023-01-02T17:28:15,48.868785,2.351505,93.45,start
SCOOTER_003,2023-01-02T17:28:30,48.857168,2.361233,15.72,stop
SCOOTER_038,2023-01-02T17:28:45,48.891578,2.372498,74.64,stop
SCOOTER_026,2023-01-02T17:29:00,48.868114,2.367319,28.08,stop
SCOOTER_042,2023-01-02T17:29:15,48.874349,2.348551,32.45,stop
SCOOTER_017,2023-01-02T17:29:30,48.857544,2.382159,28.23,idle
SCOOTER_031,2023-01-02T17:29:45,48.860985,2.348217,10.69,idle
SCOOTER_010,2023-01-02T17:30:00,48.854374,2.34049,81.38,start
SCOOTER_016,2023-01-02T17:30:15,48.85497,2.382221,78.93,start
SCOOTER_030,2023-01-02T17:30:30,48.872169,2.340577,39.86,idle
SCOOTER_043,2023-01-02T17:30:45,48.861444,2.386085,27.94,stop
SCOOTER_021,2023-01-02T17:31:00,48.866367,2.377513,13.78,idle
SCOOTER_043,2023-01-02T17:31:15,48.877184,2.344316,42.74,stop
SCOOTER_021,2023-01-02T17:31:30,48.853272,2.389527,19.83,stop
SCOOTER_033,2023-01-02T17:31:45,48.881218,2.367348,48.26,stop
SCOOTER_022,2023-01-02T17:32:00,48.896542,2.367253,83.68,idle
SCOOTER_009,2023-01-02T17:32:15,48.855654,2.365266,66.6,stop
SCOOTER_047,2023-01-02T17:32:30,48.858936,2.359172,91.13,idle
SCOOTER_047,2023-01-02T17:32:45,48.874557,2.349363,23.13,idle
SCOOTER_014,2023-01-02T17:33:00,48.850259,2.38209,66.13,idle
SCOOTER_015,2023-01-02T17:33:15,48.89752,2.369238,21.17,idle
SCOOTER_004,2023-01-02T17:33:30,48.896738,2.362764,45.75,stop
SCOOTER_036,2023-01-02T17:33:45,48.899054,2.368406,29.52,start
SCOOTER_030,2023-01-02T17:34:00,48.871132,2.377487,54.06,idle
SCOOTER_016,2023-01-02T17:34:15,48.857509,2.366435,41.35,stop
SCOOTER_013,2023-01-02T17:34:30,48.880086,2.355507,94.23,idle
SCOOTER_021,2023-01-02T17:34:45,48.891645,2.34745,81.36,stop
SCOOTER_024,2023-01-02T17:35:00,48.881803,2.380885,44.47,stop
SCOOTER_041,2023-01-02T17:35:15,48.868341,2.34424,92.98,idle
SCOOTER_034,2023-01-02T17:35:30,48.87368,2.384435,74.4,start
SCOOTER_035,2023-01-02T17:35:45,48.853468,2.372151,33.78,start
SCOOTER_013,2023-01-02T17:36:00,48.896333,2.3726,89.48,idle
SCOOTER_001,2023-01-02T17:36:15,48.878913,2.378413,93.91,start
SCOOTER_011,2023-01-02T17:36:30,48.852347,2.359262,68.14,start
SCOOTER_034,2023-01-02T17:36:45,48.895888,2.352094,31.37,stop
SCOOTER_013,2023-01-02T17:37:00,48.8683,2.37896,77.38,idle
SCOOTER_037,2023-01-02T17:37:15,48.890157,2.346936,55.5,stop
SCOOTER_045,2023-01-02T17:37:30,48.865436,2.359754,44.2,idle
SCOOTER_038,2023-01-02T17:37:45,48.854561,2.386164,11.06,idle
SCOOTER_022,2023-01-02T17:38:00,48.889985,2.383205,27.04,start
SCOOTER_038,2023-01-02T17:38:15,48.868026,2.389776,15.13,start
SCOOTER_040,2023-01-02T17:38:30,48.85357,2.374177,60.57,stop
SCOOTER_028,2023-01-02T17:38:45,48.851511,2.365404,41.22,idle
SCOOTER_047,2023-01-02T17:39:00,48.8934,2.358575,32.9,start
SCOOTER_007,2023-01-02T17:39:15,48.869721,2.366423,82.04,stop
SCOOTER_046,2023-01-02T17:39:30,48.869021,2.389131,80.61,start
SCOOTER_011,2023-01-02T17:39:45,48.866193,2.389278,27.83,stop
SCOOTER_026,2023-01-02T17:40:00,48.855031,2.342889,19.84,start
SCOOTER_034,2023-01-02T17:40:15,48.896837,2.377816,59.23,idle
SCOOTER_024,2023-01-02T17:40:30,48.866702,2.368518,61.95,stop
SCOOTER_031,2023-01-02T17:40:45,48.850613,2.343918,55.39,stop
SCOOTER_015,2023-01-02T17:41:00,48.86603,2.371009,62.02,stop
SCOOTER_039,2023-01-02T17:41:15,48.89228,2.34794,33.9,start
SCOOTER_029,2023-01-02T17:41:30,48.854194,2.360019,50.91,start
SCOOTER_025,2023-01-02T17:41:45,48.879924,2.356695,18.38,start
SCOOTER_019,2023-01-02T17:42:00,48.870394,2.373843,80.45,idle
SCOOTER_036,2023-01-02T17:42:15,48.865363,2.363234,25.49,idle
SCOOTER_023,2023-01-02T17:42:30,48.861196,2.353468,59.21,stop
SCOOTER_009,2023-01-02T17:42:45,48.896292,2.371629,66.89,idle
SCOOTER_024,2023-01-02T17:43:00,48.864023,2.358185,66.1,start
SCOOTER_011,2023-01-02T17:43:15,48.863375,2.360359,60.72,stop
SCOOTER_002,2023-01-02T17:43:30,48.897763,2.36545,73.39,idle
SCOOTER_039,2023-01-02T17:43:45,48.866406,2.364878,22.11,idle
SCOOTER_026,2023-01-02T17:44:00,48.867791,2.376356,95.41,stop
SCOOTER_041,2023-01-02T17:44:15,48.892511,2.379579,90.21,start
SCOOTER_020,2023-01-02T17:44:30,48.855043,2.365356,63.87,idle
SCOOTER_049,2023-01-02T17:44:45,48.896927,2.360722,83.73,start
SCOOTER_050,2023-01-02T17:45:00,48.895019,2.368285,21.34,stop
SCOOTER_007,2023-01-02T17:45:15,48.867744,2.379228,68.7,start
SCOOTER_002,2023-01-02T17:45:30,48.865137,2.382791,87.97,start
SCOOTER_018,2023-01-02T17:45:45,48.876855,2.34531,88.31,stop
SCOOTER_038,2023-01-02T17:46:00,48.878058,2.359671,22.0,start
SCOOTER_026,2023-01-02T17:46:15,48.854142,2.367984,47.55,stop
SCOOTER_042,2023-01-02T17:46:30,48.899118,2.377892,84.43,start
SCOOTER_041,2023-01-02T17:46:45,48.854612,2.350651,29.91,idle
SCOOTER_040,2023-01-02T17:47:00,48.881753,2.34587,34.02,start
SCOOTER_045,2023-01-02T17:47:15,48.859141,2.350201,53.03,idle
SCOOTER_029,2023-01-02T17:47:30,48.873151,2.36,79.5,idle
SCOOTER_036,2023-01-02T17:47:45,48.857112,2.388351,47.39,idle
SCOOTER_025,2023-01-02T17:48:00,48.875015,2.377619,97.68,start
SCOOTER_023,2023-01-02T17:48:15,48.859415,2.343042,24.6,stop
SCOOTER_027,2023-01-02T17:48:30,48.853712,2.38757,26.31,idle
SCOOTER_044,2023-01-02T17:48:45,48.867924,2.342438,51.18,idle
SCOOTER_041,2023-01-02T17:49:00,48.878614,2.36396,93.6,idle
SCOOTER_047,2023-01-02T17:49:15,48.89662,2.370105,99.75,stop
SCOOTER_041,2023-01-02T17:49:30,48.890817,2.38012,91.39,idle
SCOOTER_001,2023-01-02T17:49:45,48.8574,2.35275,53.37,start
SCOOTER_010,2023-01-02T17:50:00,48.854308,2.362347,25.46,stop
SCOOTER_043,2023-01-02T17:50:15,48.881181,2.342928,67.78,stop
SCOOTER_036,2023-01-02T17:50:30,48.884031,2.354508,93.75,start
SCOOTER_031,2023-01-02T17:50:45,48.856541,2.366517,52.09,start
SCOOTER_029,2023-01-02T17:51:00,48.879902,2.367665,86.83,stop
SCOOTER_006,2023-01-02T17:51:15,48.888816,2.375586,59.84,start
SCOOTER_012,2023-01-02T17:51:30,48.854549,2.378822,65.44,stop
SCOOTER_023,2023-01-02T17:51:45,48.851819,2.372354,73.33,idle
SCOOTER_026,2023-01-02T17:52:00,48.894584,2.386946,80.12,idle
SCOOTER_016,2023-01-02T17:52:15,48.858895,2.35216,19.2,stop
SCOOTER_039,2023-01-02T17:52:30,48.896015,2.357424,52.25,start
SCOOTER_029,2023-01-02T17:52:45,48.862954,2.340539,95.82,start
SCOOTER_037,2023-01-02T17:53:00,48.863768,2.36178,68.96,idle
SCOOTER_021,2023-01-02T17:53:15,48.885573,2.376829,79.28,idle
SCOOTER_021,2023-01-02T17:53:30,48.875293,2.358263,23.04,stop
SCOOTER_027,2023-01-02T17:53:45,48.879557,2.371181,62.85,start
SCOOTER_001,2023-01-02T17:54:00,48.877477,2.355762,24.34,idle
SCOOTER_043,2023-01-02T17:54:15,48.882216,2.351727,97.76,start
SCOOTER_016,2023-01-02T17:54:30,48.878928,2.351477,81.43,idle
SCOOTER_034,2023-01-02T17:54:45,48.851554,2.374794,18.64,start
SCOOTER_008,2023-01-02T17:55:00,48.895576,2.359682,11.4,start
SCOOTER_045,2023-01-02T17:55:15,48.869461,2.389385,91.84,start
SCOOTER_021,2023-01-02T17:55:30,48.887639,2.34227,43.27,start
SCOOTER_036,2023-01-02T17:55:45,48.88519,2.365687,83.18,stop
SCOOTER_022,2023-01-02T17:56:00,48.886068,2.358972,21.28,stop
SCOOTER_039,2023-01-02T17:56:15,48.868759,2.384336,25.9,idle
SCOOTER_031,2023-01-02T17:56:30,48.879066,2.366761,52.24,idle
SCOOTER_016,2023-01-02T17:56:45,48.860261,2.379062,23.34,start
SCOOTER_013,2023-01-02T17:57:00,48.855493,2.386967,70.42,idle
SCOOTER_001,2023-01-02T17:57:15,48.892815,2.355238,46.32,idle
SCOOTER_019,2023-01-02T17:57:30,48.875827,2.370117,87.32,stop
SCOOTER_019,2023-01-02T17:57:45,48.883104,2.340711,61.72,stop
SCOOTER_020,2023-01-02T17:58:00,48.89782,2.357369,95.03,idle
SCOOTER_023,2023-01-02T17:58:15,48.875882,2.376021,42.77,idle
SCOOTER_035,2023-01-02T17:58:30,48.884641,2.385039,59.04,stop
SCOOTER_023,2023-01-02T17:58:45,48.859871,2.359303,56.01,idle
SCOOTER_026,2023-01-02T17:59:00,48.886931,2.363223,88.08,start
SCOOTER_049,2023-01-02T17:59:15,48.867568,2.34451,58.8,start
SCOOTER_040,2023-01-02T17:59:30,48.891178,2.389114,61.9,start
SCOOTER_008,2023-01-02T17:59:45,48.868549,2.342032,73.74,start
SCOOTER_049,2023-01-02T18:00:00,48.853779,2.3445,49.52,idle
SCOOTER_032,2023-01-02T18:00:15,48.859904,2.373614,90.72,idle
SCOOTER_020,2023-01-02T18:00:30,48.860051,2.3493,47.36,idle
SCOOTER_042,2023-01-02T18:00:45,48.859893,2.369198,86.48,start
SCOOTER_011,2023-01-02T18:01:00,48.873136,2.376074,67.62,start
SCOOTER_021,2023-01-02T18:01:15,48.895904,2.374716,51.36,stop
SCOOTER_038,2023-01-02T18:01:30,48.852003,2.341769,79.04,idle
SCOOTER_032,2023-01-02T18:01:45,48.884807,2.389952,58.22,idle
SCOOTER_025,2023-01-02T18:02:00,48.866617,2.355383,99.08,start
SCOOTER_005,2023-01-02T18:02:15,48.87155,2.358824,29.37,idle
SCOOTER_013,2023-01-02T18:02:30,48.87744,2.377512,73.18,start
SCOOTER_033,2023-01-02T18:02:45,48.874295,2.362948,28.55,start
SCOOTER_020,2023-01-02T18:03:00,48.865783,2.357174,92.11,start
SCOOTER_020,2023-01-02T18:03:15,48.893054,2.372179,87.23,idle
SCOOTER_011,2023-01-02T18:03:30,48.892669,2.371163,91.94,start
SCOOTER_022,2023-01-02T18:03:45,48.892995,2.364361,54.8,start
SCOOTER_039,2023-01-02T18:04:00,48.880922,2.382539,51.93,stop
SCOOTER_006,2023-01-02T18:04:15,48.884783,2.367386,89.82,stop
SCOOTER_038,2023-01-02T18:04:30,48.86377,2.387846,77.36,idle
SCOOTER_033,2023-01-02T18:04:45,48.868185,2.384511,63.04,start
SCOOTER_023,2023-01-02T18:05:00,48.893783,2.373829,30.66,start
SCOOTER_011,2023-01-02T18:05:15,48.88871,2.347522,28.45,idle
SCOOTER_011,2023-01-02T18:05:30,48.883668,2.383418,97.15,idle
SCOOTER_014,2023-01-02T18:05:45,48.899249,2.384537,20.8,start
SCOOTER_002,2023-01-02T18:06:00,48.865756,2.340507,30.94,idle
SCOOTER_041,2023-01-02T18:06:15,48.877454,2.359059,35.92,idle
SCOOTER_005,2023-01-02T18:06:30,48.892515,2.348974,71.43,stop
SCOOTER_044,2023-01-02T18:06:45,48.882276,2.357262,17.56,idle
SCOOTER_004,2023-01-02T18:07:00,48.887061,2.364189,42.43,stop
SCOOTER_042,2023-01-02T18:07:15,48.857812,2.381291,42.92,idle
SCOOTER_037,2023-01-02T18:07:30,48.864376,2.38029,27.52,idle
SCOOTER_024,2023-01-02T18:07:45,48.8778,2.35909,60.47,start
SCOOTER_013,2023-01-02T18:08:00,48.862144,2.373308,20.44,start
SCOOTER_007,2023-01-02T18:08:15,48.861638,2.349397,39.15,stop
SCOOTER_026,2023-01-02T18:08:30,48.888364,2.371177,18.36,stop
SCOOTER_010,2023-01-02T18:08:45,48.867758,2.389036,49.87,idle
SCOOTER_042,2023-01-02T18:09:00,48.887139,2.367148,90.09,stop
SCOOTER_006,2023-01-02T18:09:15,48.853592,2.375903,51.53,idle
SCOOTER_021,2023-01-02T18:09:30,48.871966,2.370725,20.43,idle
SCOOTER_040,2023-01-02T18:09:45,48.873878,2.376749,57.03,start
SCOOTER_026,2023-01-02T18:10:00,48.85843,2.363024,74.99,stop
SCOOTER_036,2023-01-02T18:10:15,48.873435,2.351267,15.0,start
SCOOTER_021,2023-01-02T18:10:30,48.884739,2.353912,58.39,start
SCOOTER_005,2023-01-02T18:10:45,48.885208,2.341212,83.7,idle
SCOOTER_014,2023-01-02T18:11:00,48.864217,2.346961,41.58,stop
SCOOTER_001,2023-01-02T18:11:15,48.862604,2.376222,79.97,stop
SCOOTER_007,2023-01-02T18:11:30,48.899832,2.385949,31.15,start
SCOOTER_026,2023-01-02T18:11:45,48.899709,2.384278,28.68,start
SCOOTER_018,2023-01-02T18:12:00,48.876643,2.380929,67.89,idle
SCOOTER_050,2023-01-02T18:12:15,48.893679,2.371882,34.08,stop
SCOOTER_023,2023-01-02T18:12:30,48.887375,2.353825,81.72,start
